election_num,state,Ypos,Xpos,MOE_original, MOE_instance,Trump,Clinton,Trump_New, Clinton_New,Trump_EVotes,Clinton_EVotes,Flip_Ind,MOE_Rare_Ind,Surprise_Ind
386,Indiana,4,6,4.0,3.15,48,37,48,40.15,11,0,0,0,0
386,Iowa,4,5,3.5,2.12,46,39,48.12,39,6,0,0,0,0
386,Kansas,6,4,5.5,1.52,58,34,59.52,34,6,0,0,0,0
386,Kentucky,5,6,4.0,3.96,54,37,54,40.96,8,0,0,0,0
386,Louisiana,7,5,4.4,0.67,50,35,50,35.67,8,0,0,0,0
386,Maine,1,11,3.5,2.44,42,46,44.44,46,0,4,0,0,0
386,Maryland,5,9,4.0,4.52,27,63,27,67.52,0,10,0,1,0
386,Massachusetts,3,10,5.0,3.87,26,56,26,59.87,0,11,0,0,0
386,Michigan,3,7,2.8,2.22,49,47,49,49.22,0,16,1,0,0
386,Minnesota,3,5,3.9,2.85,39,49,39,51.85,0,10,0,0,0
386,Missouri,7,6,3.5,2.18,47,41,49.18,41,10,0,0,0,0
386,Mississippi,5,5,2.9,2.75,54,39,54,41.75,6,0,0,0,0
386,Montana,3,3,3.2,0.37,46,36,46.37,36,3,0,0,0,0
386,Nebraska,5,4,3.6,0.02,56,29,56,29.02,5,0,0,0,0
386,Nevada,4,2,4.9,1.62,46,46,46,47.62,0,6,1,0,0
386,New Hampshire,2,11,3.7,0.38,38,49,38,49.38,0,4,0,0,0
386,New Jersey,4,9,3.8,2.75,40,51,40,53.75,0,14,0,0,0
386,New Mexico,6,3,1.8,1.35,44,46,44,47.35,0,5,0,0,0
386,New York,3,9,4.5,0.4,34,51,34.4,51,0,29,0,0,0
386,North Carolina,6,7,3.5,2.06,44,44,44,46.06,0,15,1,0,0
386,North Dakota,3,4,4.9,4.47,43,32,47.47,32,3,0,0,0,0
386,Ohio,4,7,3.2,1.02,46,39,46,40.02,18,0,0,0,0
386,Oklahoma,7,4,4.3,3.54,60,30,60,33.54,7,0,0,0,0
386,Oregon,4,1,4.4,1.03,34,41,34,42.03,0,7,0,0,0
386,Pennsylvania,4,8,2.8,1.37,40,46,40,47.37,0,20,0,0,0
386,Rhode Island,4,11,3.4,0.22,32,52,32.22,52,0,4,0,0,0
386,South Carolina,6,8,4.4,1.54,47,36,47,37.54,9,0,0,0,0
386,South Dakota,4,4,4.0,3.53,49,35,52.53,35,3,0,0,0,0
386,Tennessee,6,6,4.4,3.31,44,34,44,37.31,11,0,0,0,0
386,Texas,8,4,3.6,1.7,49,35,50.7,35,38,0,0,0,0
386,Utah,5,2,2.7,0.02,40,30,40,30.02,6,0,0,0,0
386,Vermont,2,10,3.0,1.3,26,52,26,53.3,0,3,0,0,0
386,Virginia,5,8,3.6,1.9,42,48,43.9,48,0,13,0,0,0
386,Washington,3,1,4.9,2.97,39,55,41.97,55,0,12,0,0,0
386,West Virginia,5,7,5.0,1.53,60,28,61.53,28,5,0,0,0,0
386,Wisconsin,2,6,1.9,0.59,41,49,41.59,49,0,10,0,0,0
386,Wyoming,4,3,3.6,3.11,58,20,58,23.11,3,0,0,0,0
386,totals,,,,,,,0,1,241,297,,,0
387,Alabama,7,7,2.0,6.23,48,32,54.23,32,9,0,0,1,0
387,Alaska,1,1,4.9,1.61,43,47,43,48.61,0,3,0,0,0
387,Arizona,6,2,4.9,0.89,47,45,47,45.89,11,0,0,0,0
387,Arkansas,6,5,4.1,0.07,59,36,59.07,36,6,0,0,0,0
387,California,5,1,4.9,3.56,35,58,35,61.56,0,55,0,0,0
387,Colorado,5,3,3.7,1.24,43,48,44.24,48,0,9,0,0,0
387,Connecticut,4,10,3.0,2.25,35,50,35,52.25,0,7,0,0,0
387,Delaware,5,10,4.1,1.65,30,51,30,52.65,0,3,0,0,0
387,District of Columbia,6,9,4.9,2.31,4,91,4,93.31,0,3,0,0,0
387,Florida,8,9,3.3,1.28,50,46,51.28,46,29,0,0,0,0
387,Georgia,7,8,2.8,2.5,52,45,52,47.5,16,0,0,0,0
387,Hawaii,1,2,5.0,1.27,30,62,30,63.27,0,4,0,0,0
387,Idaho,3,2,4.0,0.51,48,29,48.51,29,4,0,0,0,0
387,Illinois,3,6,4.3,3.25,41,53,44.25,53,0,20,0,0,0
387,Indiana,4,6,4.0,2.19,48,37,48,39.19,11,0,0,0,0
387,Iowa,4,5,3.5,6.86,46,39,52.86,39,6,0,0,1,0
387,Kansas,6,4,5.5,1.61,58,34,58,35.61,6,0,0,0,0
387,Kentucky,5,6,4.0,1.07,54,37,54,38.07,8,0,0,0,0
387,Louisiana,7,5,4.4,2.23,50,35,50,37.23,8,0,0,0,0
387,Maine,1,11,3.5,3.02,42,46,42,49.02,0,4,0,0,0
387,Maryland,5,9,4.0,3.05,27,63,30.05,63,0,10,0,0,0
387,Massachusetts,3,10,5.0,1.84,26,56,27.84,56,0,11,0,0,0
387,Michigan,3,7,2.8,0.51,49,47,49,47.51,16,0,0,0,0
387,Minnesota,3,5,3.9,0.43,39,49,39,49.43,0,10,0,0,0
387,Missouri,7,6,3.5,1.67,47,41,48.67,41,10,0,0,0,0
387,Mississippi,5,5,2.9,1.16,54,39,54,40.16,6,0,0,0,0
387,Montana,3,3,3.2,0.74,46,36,46,36.74,3,0,0,0,0
387,Nebraska,5,4,3.6,1.34,56,29,57.34,29,5,0,0,0,0
387,Nevada,4,2,4.9,3.48,46,46,49.48,46,6,0,1,0,0
387,New Hampshire,2,11,3.7,2.85,38,49,40.85,49,0,4,0,0,0
387,New Jersey,4,9,3.8,0.47,40,51,40,51.47,0,14,0,0,0
387,New Mexico,6,3,1.8,0.96,44,46,44,46.96,0,5,0,0,0
387,New York,3,9,4.5,2.14,34,51,34,53.14,0,29,0,0,0
387,North Carolina,6,7,3.5,3.04,44,44,44,47.04,0,15,1,0,0
387,North Dakota,3,4,4.9,1.16,43,32,44.16,32,3,0,0,0,0
387,Ohio,4,7,3.2,3.02,46,39,46,42.02,18,0,0,0,0
387,Oklahoma,7,4,4.3,2.01,60,30,60,32.01,7,0,0,0,0
387,Oregon,4,1,4.4,3.68,34,41,37.68,41,0,7,0,0,0
387,Pennsylvania,4,8,2.8,2.41,40,46,42.41,46,0,20,0,0,0
387,Rhode Island,4,11,3.4,2.23,32,52,32,54.23,0,4,0,0,0
387,South Carolina,6,8,4.4,1.44,47,36,47,37.44,9,0,0,0,0
387,South Dakota,4,4,4.0,0.95,49,35,49,35.95,3,0,0,0,0
387,Tennessee,6,6,4.4,1.64,44,34,45.64,34,11,0,0,0,0
387,Texas,8,4,3.6,4.23,49,35,53.23,35,38,0,0,1,0
387,Utah,5,2,2.7,1.46,40,30,40,31.46,6,0,0,0,0
387,Vermont,2,10,3.0,1.08,26,52,27.08,52,0,3,0,0,0
387,Virginia,5,8,3.6,3.01,42,48,45.01,48,0,13,0,0,0
387,Washington,3,1,4.9,1.6,39,55,39,56.6,0,12,0,0,0
387,West Virginia,5,7,5.0,3.23,60,28,60,31.23,5,0,0,0,0
387,Wisconsin,2,6,1.9,0.15,41,49,41,49.15,0,10,0,0,0
387,Wyoming,4,3,3.6,1.66,58,20,58,21.66,3,0,0,0,0
387,totals,,,,,,,0,1,263,275,,,0
388,Alabama,7,7,2.0,1.29,48,32,49.29,32,9,0,0,0,0
388,Alaska,1,1,4.9,2.42,43,47,43,49.42,0,3,0,0,0
388,Arizona,6,2,4.9,4.0,47,45,47,49.0,0,11,1,0,0
388,Arkansas,6,5,4.1,2.47,59,36,61.47,36,6,0,0,0,0
388,California,5,1,4.9,4.52,35,58,39.52,58,0,55,0,0,0
388,Colorado,5,3,3.7,0.73,43,48,43,48.73,0,9,0,0,0
388,Connecticut,4,10,3.0,1.7,35,50,36.7,50,0,7,0,0,0
388,Delaware,5,10,4.1,0.41,30,51,30,51.41,0,3,0,0,0
388,District of Columbia,6,9,4.9,3.67,4,91,7.67,91,0,3,0,0,0
388,Florida,8,9,3.3,2.18,50,46,50,48.18,29,0,0,0,0
388,Georgia,7,8,2.8,1.24,52,45,53.24,45,16,0,0,0,0
388,Hawaii,1,2,5.0,1.51,30,62,31.51,62,0,4,0,0,0
388,Idaho,3,2,4.0,1.65,48,29,49.65,29,4,0,0,0,0
388,Illinois,3,6,4.3,3.54,41,53,41,56.54,0,20,0,0,0
388,Indiana,4,6,4.0,1.3,48,37,48,38.3,11,0,0,0,0
388,Iowa,4,5,3.5,1.78,46,39,47.78,39,6,0,0,0,0
388,Kansas,6,4,5.5,0.22,58,34,58,34.22,6,0,0,0,0
388,Kentucky,5,6,4.0,4.5,54,37,58.5,37,8,0,0,1,0
388,Louisiana,7,5,4.4,4.06,50,35,54.06,35,8,0,0,0,0
388,Maine,1,11,3.5,1.02,42,46,43.02,46,0,4,0,0,0
388,Maryland,5,9,4.0,0.33,27,63,27.33,63,0,10,0,0,0
388,Massachusetts,3,10,5.0,3.87,26,56,26,59.87,0,11,0,0,0
388,Michigan,3,7,2.8,0.51,49,47,49,47.51,16,0,0,0,0
388,Minnesota,3,5,3.9,2.28,39,49,39,51.28,0,10,0,0,0
388,Missouri,7,6,3.5,0.75,47,41,47.75,41,10,0,0,0,0
388,Mississippi,5,5,2.9,0.19,54,39,54,39.19,6,0,0,0,0
388,Montana,3,3,3.2,0.35,46,36,46.35,36,3,0,0,0,0
388,Nebraska,5,4,3.6,0.73,56,29,56,29.73,5,0,0,0,0
388,Nevada,4,2,4.9,0.19,46,46,46,46.19,0,6,1,0,0
388,New Hampshire,2,11,3.7,3.62,38,49,41.62,49,0,4,0,0,0
388,New Jersey,4,9,3.8,1.14,40,51,40,52.14,0,14,0,0,0
388,New Mexico,6,3,1.8,1.1,44,46,44,47.1,0,5,0,0,0
388,New York,3,9,4.5,1.72,34,51,34,52.72,0,29,0,0,0
388,North Carolina,6,7,3.5,1.92,44,44,44,45.92,0,15,1,0,0
388,North Dakota,3,4,4.9,1.63,43,32,43,33.63,3,0,0,0,0
388,Ohio,4,7,3.2,0.2,46,39,46,39.2,18,0,0,0,0
388,Oklahoma,7,4,4.3,3.89,60,30,63.89,30,7,0,0,0,0
388,Oregon,4,1,4.4,3.65,34,41,37.65,41,0,7,0,0,0
388,Pennsylvania,4,8,2.8,0.68,40,46,40,46.68,0,20,0,0,0
388,Rhode Island,4,11,3.4,0.37,32,52,32,52.37,0,4,0,0,0
388,South Carolina,6,8,4.4,3.21,47,36,50.21,36,9,0,0,0,0
388,South Dakota,4,4,4.0,3.54,49,35,49,38.54,3,0,0,0,0
388,Tennessee,6,6,4.4,2.25,44,34,44,36.25,11,0,0,0,0
388,Texas,8,4,3.6,0.09,49,35,49.09,35,38,0,0,0,0
388,Utah,5,2,2.7,1.14,40,30,41.14,30,6,0,0,0,0
388,Vermont,2,10,3.0,2.6,26,52,28.6,52,0,3,0,0,0
388,Virginia,5,8,3.6,3.15,42,48,45.15,48,0,13,0,0,0
388,Washington,3,1,4.9,3.19,39,55,42.19,55,0,12,0,0,0
388,West Virginia,5,7,5.0,2.43,60,28,60,30.43,5,0,0,0,0
388,Wisconsin,2,6,1.9,1.22,41,49,41,50.22,0,10,0,0,0
388,Wyoming,4,3,3.6,2.62,58,20,60.62,20,3,0,0,0,0
388,totals,,,,,,,0,1,246,292,,,0
389,Alabama,7,7,2.0,1.58,48,32,49.58,32,9,0,0,0,0
389,Alaska,1,1,4.9,4.96,43,47,43,51.96,0,3,0,1,0
389,Arizona,6,2,4.9,2.41,47,45,49.41,45,11,0,0,0,0
389,Arkansas,6,5,4.1,3.25,59,36,59,39.25,6,0,0,0,0
389,California,5,1,4.9,3.98,35,58,35,61.98,0,55,0,0,0
389,Colorado,5,3,3.7,0.38,43,48,43,48.38,0,9,0,0,0
389,Connecticut,4,10,3.0,2.06,35,50,37.06,50,0,7,0,0,0
389,Delaware,5,10,4.1,3.94,30,51,30,54.94,0,3,0,0,0
389,District of Columbia,6,9,4.9,3.36,4,91,4,94.36,0,3,0,0,0
389,Florida,8,9,3.3,1.38,50,46,51.38,46,29,0,0,0,0
389,Georgia,7,8,2.8,2.2,52,45,54.2,45,16,0,0,0,0
389,Hawaii,1,2,5.0,3.45,30,62,30,65.45,0,4,0,0,0
389,Idaho,3,2,4.0,3.49,48,29,51.49,29,4,0,0,0,0
389,Illinois,3,6,4.3,3.61,41,53,41,56.61,0,20,0,0,0
389,Indiana,4,6,4.0,0.31,48,37,48.31,37,11,0,0,0,0
389,Iowa,4,5,3.5,2.56,46,39,46,41.56,6,0,0,0,0
389,Kansas,6,4,5.5,5.25,58,34,63.25,34,6,0,0,0,0
389,Kentucky,5,6,4.0,1.2,54,37,55.2,37,8,0,0,0,0
389,Louisiana,7,5,4.4,2.09,50,35,50,37.09,8,0,0,0,0
389,Maine,1,11,3.5,2.64,42,46,42,48.64,0,4,0,0,0
389,Maryland,5,9,4.0,1.79,27,63,27,64.79,0,10,0,0,0
389,Massachusetts,3,10,5.0,1.69,26,56,26,57.69,0,11,0,0,0
389,Michigan,3,7,2.8,0.76,49,47,49,47.76,16,0,0,0,0
389,Minnesota,3,5,3.9,2.83,39,49,39,51.83,0,10,0,0,0
389,Missouri,7,6,3.5,2.36,47,41,47,43.36,10,0,0,0,0
389,Mississippi,5,5,2.9,0.68,54,39,54,39.68,6,0,0,0,0
389,Montana,3,3,3.2,1.68,46,36,47.68,36,3,0,0,0,0
389,Nebraska,5,4,3.6,2.7,56,29,58.7,29,5,0,0,0,0
389,Nevada,4,2,4.9,1.85,46,46,46,47.85,0,6,1,0,0
389,New Hampshire,2,11,3.7,0.28,38,49,38.28,49,0,4,0,0,0
389,New Jersey,4,9,3.8,3.61,40,51,43.61,51,0,14,0,0,0
389,New Mexico,6,3,1.8,1.4,44,46,44,47.4,0,5,0,0,0
389,New York,3,9,4.5,9.64,34,51,43.64,51,0,29,0,1,0
389,North Carolina,6,7,3.5,0.68,44,44,44,44.68,0,15,1,0,0
389,North Dakota,3,4,4.9,2.16,43,32,45.16,32,3,0,0,0,0
389,Ohio,4,7,3.2,2.14,46,39,48.14,39,18,0,0,0,0
389,Oklahoma,7,4,4.3,2.4,60,30,62.4,30,7,0,0,0,0
389,Oregon,4,1,4.4,1.88,34,41,34,42.88,0,7,0,0,0
389,Pennsylvania,4,8,2.8,1.51,40,46,40,47.51,0,20,0,0,0
389,Rhode Island,4,11,3.4,3.32,32,52,32,55.32,0,4,0,0,0
389,South Carolina,6,8,4.4,0.87,47,36,47.87,36,9,0,0,0,0
389,South Dakota,4,4,4.0,3.51,49,35,52.51,35,3,0,0,0,0
389,Tennessee,6,6,4.4,8.28,44,34,44,42.28,11,0,0,1,0
389,Texas,8,4,3.6,6.0,49,35,55.0,35,38,0,0,1,0
389,Utah,5,2,2.7,0.15,40,30,40.15,30,6,0,0,0,0
389,Vermont,2,10,3.0,1.15,26,52,26,53.15,0,3,0,0,0
389,Virginia,5,8,3.6,2.02,42,48,42,50.02,0,13,0,0,0
389,Washington,3,1,4.9,3.63,39,55,42.63,55,0,12,0,0,0
389,West Virginia,5,7,5.0,4.33,60,28,60,32.33,5,0,0,0,0
389,Wisconsin,2,6,1.9,9.48,41,49,50.48,49,10,0,1,1,1
389,Wyoming,4,3,3.6,0.96,58,20,58.96,20,3,0,0,0,0
389,totals,,,,,,,0,1,267,271,,,1
390,Alabama,7,7,2.0,1.29,48,32,49.29,32,9,0,0,0,0
390,Alaska,1,1,4.9,1.86,43,47,44.86,47,0,3,0,0,0
390,Arizona,6,2,4.9,3.99,47,45,47,48.99,0,11,1,0,0
390,Arkansas,6,5,4.1,0.81,59,36,59,36.81,6,0,0,0,0
390,California,5,1,4.9,3.37,35,58,35,61.37,0,55,0,0,0
390,Colorado,5,3,3.7,0.0,43,48,43.0,48,0,9,0,0,0
390,Connecticut,4,10,3.0,2.9,35,50,35,52.9,0,7,0,0,0
390,Delaware,5,10,4.1,2.76,30,51,30,53.76,0,3,0,0,0
390,District of Columbia,6,9,4.9,2.47,4,91,4,93.47,0,3,0,0,0
390,Florida,8,9,3.3,4.4,50,46,54.4,46,29,0,0,1,0
390,Georgia,7,8,2.8,2.66,52,45,52,47.66,16,0,0,0,0
390,Hawaii,1,2,5.0,0.35,30,62,30,62.35,0,4,0,0,0
390,Idaho,3,2,4.0,1.87,48,29,48,30.87,4,0,0,0,0
390,Illinois,3,6,4.3,2.14,41,53,41,55.14,0,20,0,0,0
390,Indiana,4,6,4.0,0.13,48,37,48.13,37,11,0,0,0,0
390,Iowa,4,5,3.5,2.67,46,39,46,41.67,6,0,0,0,0
390,Kansas,6,4,5.5,0.39,58,34,58,34.39,6,0,0,0,0
390,Kentucky,5,6,4.0,2.02,54,37,54,39.02,8,0,0,0,0
390,Louisiana,7,5,4.4,1.88,50,35,50,36.88,8,0,0,0,0
390,Maine,1,11,3.5,3.1,42,46,42,49.1,0,4,0,0,0
390,Maryland,5,9,4.0,2.08,27,63,27,65.08,0,10,0,0,0
390,Massachusetts,3,10,5.0,0.8,26,56,26,56.8,0,11,0,0,0
390,Michigan,3,7,2.8,1.76,49,47,49,48.76,16,0,0,0,0
390,Minnesota,3,5,3.9,2.22,39,49,39,51.22,0,10,0,0,0
390,Missouri,7,6,3.5,1.62,47,41,48.62,41,10,0,0,0,0
390,Mississippi,5,5,2.9,1.01,54,39,54,40.01,6,0,0,0,0
390,Montana,3,3,3.2,0.49,46,36,46.49,36,3,0,0,0,0
390,Nebraska,5,4,3.6,2.0,56,29,56,31.0,5,0,0,0,0
390,Nevada,4,2,4.9,1.65,46,46,46,47.65,0,6,1,0,0
390,New Hampshire,2,11,3.7,2.58,38,49,38,51.58,0,4,0,0,0
390,New Jersey,4,9,3.8,1.69,40,51,41.69,51,0,14,0,0,0
390,New Mexico,6,3,1.8,0.5,44,46,44.5,46,0,5,0,0,0
390,New York,3,9,4.5,0.86,34,51,34,51.86,0,29,0,0,0
390,North Carolina,6,7,3.5,0.45,44,44,44,44.45,0,15,1,0,0
390,North Dakota,3,4,4.9,1.79,43,32,43,33.79,3,0,0,0,0
390,Ohio,4,7,3.2,0.31,46,39,46,39.31,18,0,0,0,0
390,Oklahoma,7,4,4.3,2.14,60,30,60,32.14,7,0,0,0,0
390,Oregon,4,1,4.4,2.58,34,41,34,43.58,0,7,0,0,0
390,Pennsylvania,4,8,2.8,2.19,40,46,42.19,46,0,20,0,0,0
390,Rhode Island,4,11,3.4,1.47,32,52,32,53.47,0,4,0,0,0
390,South Carolina,6,8,4.4,0.49,47,36,47,36.49,9,0,0,0,0
390,South Dakota,4,4,4.0,0.48,49,35,49,35.48,3,0,0,0,0
390,Tennessee,6,6,4.4,1.81,44,34,44,35.81,11,0,0,0,0
390,Texas,8,4,3.6,3.01,49,35,49,38.01,38,0,0,0,0
390,Utah,5,2,2.7,0.38,40,30,40.38,30,6,0,0,0,0
390,Vermont,2,10,3.0,1.16,26,52,26,53.16,0,3,0,0,0
390,Virginia,5,8,3.6,2.13,42,48,42,50.13,0,13,0,0,0
390,Washington,3,1,4.9,4.8,39,55,43.8,55,0,12,0,0,0
390,West Virginia,5,7,5.0,0.0,60,28,60.0,28,5,0,0,0,0
390,Wisconsin,2,6,1.9,1.88,41,49,42.88,49,0,10,0,0,0
390,Wyoming,4,3,3.6,0.39,58,20,58.39,20,3,0,0,0,0
390,totals,,,,,,,0,1,246,292,,,0
391,Alabama,7,7,2.0,0.55,48,32,48.55,32,9,0,0,0,0
391,Alaska,1,1,4.9,0.91,43,47,43,47.91,0,3,0,0,0
391,Arizona,6,2,4.9,2.12,47,45,49.12,45,11,0,0,0,0
391,Arkansas,6,5,4.1,0.12,59,36,59.12,36,6,0,0,0,0
391,California,5,1,4.9,1.3,35,58,36.3,58,0,55,0,0,0
391,Colorado,5,3,3.7,2.59,43,48,45.59,48,0,9,0,0,0
391,Connecticut,4,10,3.0,2.34,35,50,37.34,50,0,7,0,0,0
391,Delaware,5,10,4.1,0.92,30,51,30,51.92,0,3,0,0,0
391,District of Columbia,6,9,4.9,1.99,4,91,4,92.99,0,3,0,0,0
391,Florida,8,9,3.3,1.31,50,46,50,47.31,29,0,0,0,0
391,Georgia,7,8,2.8,2.36,52,45,52,47.36,16,0,0,0,0
391,Hawaii,1,2,5.0,2.36,30,62,30,64.36,0,4,0,0,0
391,Idaho,3,2,4.0,2.17,48,29,50.17,29,4,0,0,0,0
391,Illinois,3,6,4.3,1.88,41,53,42.88,53,0,20,0,0,0
391,Indiana,4,6,4.0,1.52,48,37,48,38.52,11,0,0,0,0
391,Iowa,4,5,3.5,3.4,46,39,49.4,39,6,0,0,0,0
391,Kansas,6,4,5.5,9.06,58,34,67.06,34,6,0,0,1,0
391,Kentucky,5,6,4.0,1.35,54,37,54,38.35,8,0,0,0,0
391,Louisiana,7,5,4.4,8.98,50,35,50,43.98,8,0,0,1,0
391,Maine,1,11,3.5,0.83,42,46,42.83,46,0,4,0,0,0
391,Maryland,5,9,4.0,1.47,27,63,28.47,63,0,10,0,0,0
391,Massachusetts,3,10,5.0,3.06,26,56,26,59.06,0,11,0,0,0
391,Michigan,3,7,2.8,2.07,49,47,51.07,47,16,0,0,0,0
391,Minnesota,3,5,3.9,2.53,39,49,41.53,49,0,10,0,0,0
391,Missouri,7,6,3.5,2.09,47,41,49.09,41,10,0,0,0,0
391,Mississippi,5,5,2.9,2.61,54,39,56.61,39,6,0,0,0,0
391,Montana,3,3,3.2,1.1,46,36,46,37.1,3,0,0,0,0
391,Nebraska,5,4,3.6,1.62,56,29,57.62,29,5,0,0,0,0
391,Nevada,4,2,4.9,0.7,46,46,46,46.7,0,6,1,0,0
391,New Hampshire,2,11,3.7,0.24,38,49,38,49.24,0,4,0,0,0
391,New Jersey,4,9,3.8,1.24,40,51,41.24,51,0,14,0,0,0
391,New Mexico,6,3,1.8,1.8,44,46,44,47.8,0,5,0,0,0
391,New York,3,9,4.5,1.85,34,51,34,52.85,0,29,0,0,0
391,North Carolina,6,7,3.5,1.03,44,44,44,45.03,0,15,1,0,0
391,North Dakota,3,4,4.9,1.03,43,32,43,33.03,3,0,0,0,0
391,Ohio,4,7,3.2,3.03,46,39,46,42.03,18,0,0,0,0
391,Oklahoma,7,4,4.3,3.93,60,30,60,33.93,7,0,0,0,0
391,Oregon,4,1,4.4,1.06,34,41,34,42.06,0,7,0,0,0
391,Pennsylvania,4,8,2.8,2.52,40,46,40,48.52,0,20,0,0,0
391,Rhode Island,4,11,3.4,0.67,32,52,32.67,52,0,4,0,0,0
391,South Carolina,6,8,4.4,8.08,47,36,47,44.08,9,0,0,1,0
391,South Dakota,4,4,4.0,3.65,49,35,52.65,35,3,0,0,0,0
391,Tennessee,6,6,4.4,3.3,44,34,44,37.3,11,0,0,0,0
391,Texas,8,4,3.6,0.95,49,35,49.95,35,38,0,0,0,0
391,Utah,5,2,2.7,1.32,40,30,40,31.32,6,0,0,0,0
391,Vermont,2,10,3.0,1.7,26,52,27.7,52,0,3,0,0,0
391,Virginia,5,8,3.6,0.84,42,48,42.84,48,0,13,0,0,0
391,Washington,3,1,4.9,5.63,39,55,44.63,55,0,12,0,1,0
391,West Virginia,5,7,5.0,2.45,60,28,62.45,28,5,0,0,0,0
391,Wisconsin,2,6,1.9,1.78,41,49,42.78,49,0,10,0,0,0
391,Wyoming,4,3,3.6,3.37,58,20,61.37,20,3,0,0,0,0
391,totals,,,,,,,0,1,257,281,,,0
392,Alabama,7,7,2.0,1.32,48,32,48,33.32,9,0,0,0,0
392,Alaska,1,1,4.9,0.64,43,47,43.64,47,0,3,0,0,0
392,Arizona,6,2,4.9,1.59,47,45,48.59,45,11,0,0,0,0
392,Arkansas,6,5,4.1,0.84,59,36,59.84,36,6,0,0,0,0
392,California,5,1,4.9,1.41,35,58,36.41,58,0,55,0,0,0
392,Colorado,5,3,3.7,8.55,43,48,43,56.55,0,9,0,1,0
392,Connecticut,4,10,3.0,2.39,35,50,37.39,50,0,7,0,0,0
392,Delaware,5,10,4.1,2.56,30,51,32.56,51,0,3,0,0,0
392,District of Columbia,6,9,4.9,2.04,4,91,6.04,91,0,3,0,0,0
392,Florida,8,9,3.3,1.58,50,46,51.58,46,29,0,0,0,0
392,Georgia,7,8,2.8,1.53,52,45,52,46.53,16,0,0,0,0
392,Hawaii,1,2,5.0,2.74,30,62,32.74,62,0,4,0,0,0
392,Idaho,3,2,4.0,3.62,48,29,48,32.62,4,0,0,0,0
392,Illinois,3,6,4.3,3.2,41,53,44.2,53,0,20,0,0,0
392,Indiana,4,6,4.0,0.63,48,37,48.63,37,11,0,0,0,0
392,Iowa,4,5,3.5,2.07,46,39,48.07,39,6,0,0,0,0
392,Kansas,6,4,5.5,0.7,58,34,58,34.7,6,0,0,0,0
392,Kentucky,5,6,4.0,1.39,54,37,54,38.39,8,0,0,0,0
392,Louisiana,7,5,4.4,0.46,50,35,50,35.46,8,0,0,0,0
392,Maine,1,11,3.5,0.87,42,46,42.87,46,0,4,0,0,0
392,Maryland,5,9,4.0,1.94,27,63,27,64.94,0,10,0,0,0
392,Massachusetts,3,10,5.0,3.55,26,56,26,59.55,0,11,0,0,0
392,Michigan,3,7,2.8,0.49,49,47,49.49,47,16,0,0,0,0
392,Minnesota,3,5,3.9,3.86,39,49,39,52.86,0,10,0,0,0
392,Missouri,7,6,3.5,7.59,47,41,47,48.59,0,10,1,1,1
392,Mississippi,5,5,2.9,1.86,54,39,54,40.86,6,0,0,0,0
392,Montana,3,3,3.2,8.17,46,36,46,44.17,3,0,0,1,0
392,Nebraska,5,4,3.6,2.09,56,29,56,31.09,5,0,0,0,0
392,Nevada,4,2,4.9,0.69,46,46,46.69,46,6,0,1,0,0
392,New Hampshire,2,11,3.7,2.54,38,49,40.54,49,0,4,0,0,0
392,New Jersey,4,9,3.8,0.67,40,51,40,51.67,0,14,0,0,0
392,New Mexico,6,3,1.8,0.33,44,46,44.33,46,0,5,0,0,0
392,New York,3,9,4.5,2.48,34,51,36.48,51,0,29,0,0,0
392,North Carolina,6,7,3.5,1.28,44,44,45.28,44,15,0,1,0,0
392,North Dakota,3,4,4.9,4.36,43,32,43,36.36,3,0,0,0,0
392,Ohio,4,7,3.2,2.49,46,39,48.49,39,18,0,0,0,0
392,Oklahoma,7,4,4.3,2.39,60,30,62.39,30,7,0,0,0,0
392,Oregon,4,1,4.4,0.88,34,41,34,41.88,0,7,0,0,0
392,Pennsylvania,4,8,2.8,4.27,40,46,44.27,46,0,20,0,1,0
392,Rhode Island,4,11,3.4,2.39,32,52,32,54.39,0,4,0,0,0
392,South Carolina,6,8,4.4,2.97,47,36,47,38.97,9,0,0,0,0
392,South Dakota,4,4,4.0,1.21,49,35,49,36.21,3,0,0,0,0
392,Tennessee,6,6,4.4,3.24,44,34,44,37.24,11,0,0,0,0
392,Texas,8,4,3.6,1.22,49,35,49,36.22,38,0,0,0,0
392,Utah,5,2,2.7,9.23,40,30,40,39.23,6,0,0,1,0
392,Vermont,2,10,3.0,0.56,26,52,26,52.56,0,3,0,0,0
392,Virginia,5,8,3.6,0.02,42,48,42.02,48,0,13,0,0,0
392,Washington,3,1,4.9,0.5,39,55,39.5,55,0,12,0,0,0
392,West Virginia,5,7,5.0,4.25,60,28,64.25,28,5,0,0,0,0
392,Wisconsin,2,6,1.9,0.96,41,49,41,49.96,0,10,0,0,0
392,Wyoming,4,3,3.6,2.69,58,20,58,22.69,3,0,0,0,0
392,totals,,,,,,,0,1,268,270,,,1
393,Alabama,7,7,2.0,0.21,48,32,48,32.21,9,0,0,0,0
393,Alaska,1,1,4.9,3.95,43,47,43,50.95,0,3,0,0,0
393,Arizona,6,2,4.9,1.28,47,45,48.28,45,11,0,0,0,0
393,Arkansas,6,5,4.1,1.33,59,36,59,37.33,6,0,0,0,0
393,California,5,1,4.9,1.29,35,58,35,59.29,0,55,0,0,0
